t,frame,xb,xa,xc,xp,pwm1,pwm2,pwm3,pwm4,p,q,r,accx,accy,accz,x,y,z,roll,pitch,yaw,vx,vy,vz,theta1,theta2,b1s1,a1s1,pwr1,pwr2,pwrsum
171.872499999852,64740,0.0230504587244532,0.0400124671711757,6.48052403348879,5.6447,1411,1566,1473,1520,-0.00376833707031419,0.00141801999877764,0.000608985560092989,-0.00552311545715392,-0.698735075255022,-9.79942360266976,0.436026837898972,-0.606269330395092,-20.8033661544035,0.0735982881402198,-0.00791964569111431,-0.113219263614352,0.00698265492006857,-0.0923592476352788,-3.60379228471673E-05,0.113085150497147,0.0985000256377757,-0.000402230704769536,-0.000698216003571668,0.746827985389122,0.0690968368115586,0.815924822200681
171.922499999852,64760,0.0230504604097719,0.040012056238492,6.48052403668825,5.6447,1411,1566,1473,1520,0.00219717411395299,-0.00819000558326781,0.000595668730854031,0.0062754954871439,-0.701801827898754,-9.7550365615179,0.436472235620933,-0.610867247751151,-20.8033320602333,0.0735326075319562,-0.00812319223542754,-0.113229955093924,0.0108680294566827,-0.0917739360405643,0.00142625033531727,0.112739430882955,0.0985000256377757,-0.000200526951369989,-0.00104745987217716,0.744443600534377,0.0690991390119404,0.813542739546317
171.972499999852,64780,0.0230504604097719,0.040012056238492,6.48052403668825,5.6447,1411,1566,1473,1520,0.013443141145561,-0.0100148872001492,-4.48823411753004E-05,-0.00663197342496753,-0.710151934750525,-9.80064171594972,0.437117446325574,-0.615433461839087,-20.8032908802059,0.0738994468104101,-0.00860979392854006,-0.113265165076587,0.0149335672373689,-0.0909614734871593,0.00028026974466658,0.113085150552978,0.0985000256377757,-0.000402230734178345,-0.000698208832796342,0.746890063075298,0.0691048378649057,0.815994900940203
172.022499999852,64800,0.0230504604097719,0.040012056238492,6.48052403668825,5.6447,1411,1566,1473,1520,0.0202194995762241,-0.000350576740843563,0.000138326886087862,-0.00533580535393079,-0.699523777236099,-9.79474140426996,0.437971804751977,-0.619962979201349,-20.8032984446533,0.0748077536267038,-0.00888031725635975,-0.113279178899055,0.0192833030639616,-0.0900845296690495,-0.00054115242420649,0.113085150552978,0.0985000256377757,-0.000402230734178345,-0.000698208832796342,0.746879621595808,0.069118040737795,0.815997662333603
172.072499999852,64820,0.0230504604097719,0.040012056238492,6.48052403668825,5.6447,1411,1566,1473,1520,0.0174561613793743,0.0066061889680759,-0.000265619336165985,0.00347776247071826,-0.706812603079529,-9.79320941668235,0.43904405481942,-0.624433850943414,-20.8033434122619,0.0757744402815961,-0.00872470432101591,-0.113265807144718,0.0236352235994086,-0.0886629587502339,-0.00124169963530748,0.113085150552978,0.0985000256377757,-0.000402230734178345,-0.000698208832796342,0.746947554443905,0.0691381380324985,0.816085692476403
172.122499999852,64840,0.0230504604097719,0.040012056238492,6.48052403668825,5.5668,1411,1566,1473,1521,0.00993223720956779,0.0101608502820796,-0.000659697285817359,-0.00711736994731886,-0.695506246276244,-9.79354047265262,0.440333493091254,-0.628824296582819,-20.803421631672,0.076455938354855,-0.00827755288535714,-0.11323044452668,0.0278914134304501,-0.0867263970508232,-0.00186975327072503,0.113085150552978,0.0971406706377757,-0.000402230734178345,-0.000698208832796342,0.744793543578805,0.0679422847494498,0.812735828328255
172.169999999852,64860,0.0230504604097719,0.040012056238492,6.48052403668825,5.5668,1411,1566,1473,1521,0.00190474522877971,0.00656844912094196,7.64223785425146E-05,-0.00546986239955485,-0.680897271297129,-9.7927402163412,0.441830465729398,-0.633117641629731,-20.8035308074319,0.0767356087652974,-0.0078245154322712,-0.113192323449504,0.031977993585744,-0.0848095618106277,-0.00247627442862786,0.113085150552978,0.0971406706377757,-0.000402230734178345,-0.000698208832796342,0.744196865077964,0.0678112949241478,0.812008160002112
172.222499999852,64880,0.0230504604097719,0.040012056238492,6.48052403668825,5.5668,1411,1566,1473,1521,0.00178182503943959,0.00273625797843651,-0.000210324329986358,0.00310698016857418,-0.690643294675812,-9.7922962047251,0.443525335102751,-0.637303536884823,-20.8036687927871,0.0768262745229806,-0.00760579727028405,-0.113176568868367,0.0358286437746749,-0.0826316890695778,-0.00303962833227473,0.113085150552978,0.0971406706377757,-0.000402230734178345,-0.000698208832796342,0.744545538106404,0.0678946651155743,0.812440203221978
172.272499999851,64900,0.0230504604097719,0.040012056238492,6.48052403668825,5.6447,1411,1566,1473,1520,0.00563403638621823,-0.00282667859541144,0.000416885824388733,-0.00759121906324932,-0.711062376125071,-9.79243684303605,0.445413342597273,-0.641378974477975,-20.8038336534782,0.0769658485329679,-0.00762516121712405,-0.113187100475242,0.0396429753007054,-0.0804876482821947,-0.0035632003776625,0.113085150552978,0.0985000256377757,-0.000402230734178345,-0.000698208832796342,0.746923724194208,0.0691295677979758,0.816053291992184
172.322499999851,64920,0.0461621375670676,0.0400084795127362,6.46071142412074,5.5668,1411,1566,1474,1521,0.0102754437645282,-0.000569318084790195,0.000387971115689493,-0.0061938086413633,-0.675058466623238,-9.73933327351793,0.447493472664084,-0.645344664429786,-20.8040184911532,0.0773702784560844,-0.00771943502938981,-0.11318952494029,0.0435578209731585,-0.0782031588660329,-0.00330066555493007,0.112739420463675,0.0971406706377757,-0.000805529500573154,-0.000698146418931908,0.741005193984603,0.0676500916331126,0.808655285617716
